TituloObra;Artista;AñoNacimiento;AñoMuerte;Movimiento;Museo
Flowers Fall, and the Head of a Python Appears, plate V from the portfolio The Temptation of Saint Anthony (third series);Odilon Redon;1840;1916;Simbolismo;MOMA
In the Shadows Are People, Weeping and Praying, Surrounded by Others Who Are Exhorting Them . . ., plate VI from the portfolio The Temptation of Saint Anthony (third series);Odilon Redon;1840;1916;Simbolismo;MOMA
. . . And He Discerns an Arid, Knoll-Covered Plain, plate VII from the portfolio The Temptation of Saint Anthony (third series);Odilon Redon;1840;1916;Simbolismo;MOMA
She Draws from Her Bosom a Sponge, Perfectly Black, and Covers It with Kisses, plate VIII from the portfolio The Temptation of Saint Anthony (third series);Odilon Redon;1840;1916;Simbolismo;MOMA
Immediately Three Goddesses Arise, plate XI from the portfolio The Temptation of Saint Anthony (third series);Odilon Redon;1840;1916;Simbolismo;MOMA
Intelligence Was Mine! I Became the Buddha, plate XII from the portfolio The Temptation of Saint Anthony (third series);Odilon Redon;1840;1916;Simbolismo;MOMA
Oannès: Moi, la première conscience du chaos, j'ai surgi de l'abîme pour durcir la matière, pour régle (Oannès: I, the First Consciousness of Chaos, Arose from the Abyss to Harden Matter, to Regulate Form) from La Tentation de Sainte-Antoine (The Temptation of Saint Anthony) (plate XIV);Odilon Redon;1840;1916;Simbolismo;MOMA
Here Is the Good Goddess, the Idaean Mother of the Mountains, plate XV from the portfolio The Temptation of Saint Anthony (third series);Odilon Redon;1840;1916;Simbolismo;MOMA
Je suis toujours la grande Isis! Nul n'a encore soulevé mon voile! Mon fruit est le soleil! (I Am Still the Great Isis! Nobody Has Ever Yet Lifted My Veil! My Fruit Is the Sun!) from La Tentation de Sainte-Antoine (The Temptation of Saint Anthony) (plate XVI);Odilon Redon;1840;1916;Simbolismo;MOMA
He Falls Head Foremost into the Abyss, plate XVII from the portfolio The Temptation of Saint Anthony (third series);Odilon Redon;1840;1916;Simbolismo;MOMA
The Old Woman: What Are You Afraid Of? A Wide Black Hole! It Is Empty, Perhaps?, plate XIX from the portfolio The Temptation of Saint Anthony (third series);Odilon Redon;1840;1916;Simbolismo;MOMA
"La Mort: C'est moi qui te rends serieuse; enlaçons-nous (Death: It Is I Who Makes You Serious; Let Us Embrace) from La Tentation de Sainte-Antoine (The Temptation of Saint Anthony) (plate XX)";Odilon Redon;1840;1916;Simbolismo;MOMA
. . . I Have Sometimes Seen in the Sky What Seemed like Forms of Spirits, plate XXI from the portfolio The Temptation of Saint Anthony (third series);Odilon Redon;1840;1916;Simbolismo;MOMA
. . . Les Bêtes de la mer rondes comme des outres ( . . . The Beasts of the Sea, Round like Leather Bottles) from La Tentation de Sainte-Antoine ( The Temptation of Saint Anthony ) (plate XXII);Odilon Redon;1840;1916;Simbolismo;MOMA
Different Peoples Dwell in the Countries of the Ocean (Des peuples divers habitent les pays de l'océan);Odilon Redon;1840;1916;Simbolismo;MOMA
Le jour enfin paraît . . . et dans le disque même du soleil, rayonne la face du Jésus-Christ (Day Appears At Last, . . . and in the Very Disk of the Sun Shines the Face of Jesus Christ) from La Tentation de Sainte-Antoine (The Temptation of Saint Anthony) (plate XXIV);Odilon Redon;1840;1916;Simbolismo;MOMA
It was a veil, an impression, plate I from the portfolio Dreams;Odilon Redon;1840;1916;Simbolismo;MOMA
An beyond, the astral idol, the apotheosis, plate II from the portfolio Dreams;Odilon Redon;1840;1916;Simbolismo;MOMA
A vague reflection, a head suspended in infinity, plate III from the portfolio Dreams;Odilon Redon;1840;1916;Simbolismo;MOMA
Under the wing of shadow, the black being inflicted a deep bite, plate IV from the portfolio Dreams;Odilon Redon;1840;1916;Simbolismo;MOMA
Pilgrim of the sublunar world, plate V from the portfolio Dreams;Odilon Redon;1840;1916;Simbolismo;MOMA
Descent into Hell;Odilon Redon;1840;1916;Simbolismo;MOMA
The Centaur;Odilon Redon;1840;1916;Simbolismo;MOMA
Temptation;Odilon Redon;1840;1916;Simbolismo;MOMA
Woman with Outstretched Arm;Odilon Redon;1840;1916;Simbolismo;MOMA
Seated Woman Surrounded by Cliffs;Odilon Redon;1840;1916;Simbolismo;MOMA
Cover/Frontispiece, plate I from the portfolio The Flowers of Evil;Odilon Redon;1840;1916;Simbolismo;MOMA
I Adore You as I Adore the Vault of the Night Sky, O Vessel of Sadness, O Tall Silent Woman, plate II from the portfolio The Flowers of Evil;Odilon Redon;1840;1916;Simbolismo;MOMA
Sometimes One Finds an Old Reminiscing Flask, Whence Issues in Full Life a Returning Soul, plate III from the portfolio The Flowers of Evil;Odilon Redon;1840;1916;Simbolismo;MOMA
If on a Close Dark Night a Good Christian, Out of Charity, behind Some Old Ruin, Buries Your Arched Body, plate IV from the portfolio The Flowers of Evil;Odilon Redon;1840;1916;Simbolismo;MOMA
Pleasure, Elastic Phantom!, plate V from the portfolio The Flowers of Evil;Odilon Redon;1840;1916;Simbolismo;MOMA
On the Backdrop of Our Nights God with His Knowing Finger Traces a Multiform Implacable Nightmare, plate VI from the portfolio The Flowers of Evil;Odilon Redon;1840;1916;Simbolismo;MOMA
Ceaselessly by My Side the Demon Stirs, plate VII from the portfolio The Flowers of Evil;Odilon Redon;1840;1916;Simbolismo;MOMA
Glory and Praise to You, Satan, in the Heights of Heaven, Where You Reigned, and in the Depths of Hell, Where, Vanquished, You Dream in Silence!, plate VIII from the portfolio The Flowers of Evil;Odilon Redon;1840;1916;Simbolismo;MOMA
Tailpiece, plate IX from the portfolio The Flowers of Evil;Odilon Redon;1840;1916;Simbolismo;MOMA
Cover/Frontispiece for Apocalypse of Saint John;Odilon Redon;1840;1916;Simbolismo;MOMA
In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
Blossoming (Éclosion) from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
Germination from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
The Wheel (La Roue) from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
Limbo (Limbes) from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
The Gambler (Le Joueur) from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
Gnome from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
Feline Scene (Félinerie) from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
Vision from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
Sad Ascent (Triste montée) from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
On the Dish (Sur la coupe) from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
Frontispiece from In the Dream (Dans le rêve);Odilon Redon;1840;1916;Simbolismo;MOMA
Untitled from Artists and Writers Against the War in Viet Nam;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Study for a Painting;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Study for a Painting;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Study for a Painting;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Study for a Painting;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Study for a Painting;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Study for a Painting;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Collage;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Newsprint Collage;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Abstract Painting;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio 10 SCREENPRINTS BY AD REINHARDT;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
10 Screenprints by Ad Reinhardt;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio 10 SCREENPRINTS BY AD REINHARDT;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio 10 SCREENPRINTS BY AD REINHARDT;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio 10 SCREENPRINTS BY AD REINHARDT;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio 10 SCREENPRINTS BY AD REINHARDT;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio 10 SCREENPRINTS BY AD REINHARDT;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio 10 SCREENPRINTS BY AD REINHARDT;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio 10 SCREENPRINTS BY AD REINHARDT;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio 10 SCREENPRINTS BY AD REINHARDT;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio 10 SCREENPRINTS BY AD REINHARDT;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from X + X (Ten Works by Ten Painters);Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Abstract Print from New York International;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled from the portfolio GRAPHIK USA;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Abstract Painting, Red;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Abstract Painting;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Abstract Painting;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Abstract Painting (Blue);Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Abstract Painting;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Number 107;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Number 43 (Abstract Painting, Yellow);Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Number 22;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Number 111;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Untitled;Ad Reinhardt;1913;1967;Expresionismo Abstracto;MOMA
Ambroise Vollard from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Woman by the Grapevine, Second Variant (Femme au cep de vigne, 2e variante) from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Woman by the Grapevine, Third Variant (Femme au cep de vigne, 3e variante) from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Woman by the Grapevine, Fourth Variant (Femme au cep de vigne, 4e variante) from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Louis Valtat from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Claude Renoir, Looking Down (La Tête baissée) from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Claude Renoir, Facing Left (Claude Renoir, Tourné à gauche) from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Stone with Three Sketches (La Pierre au trois croquis) from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Study of a Nude Woman, Seated (Étude de femme nue, assise) from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Study of a Nude Woman, Seated, Variant (Étude de femme nue, assise, variante) from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Woman by the Grapevine (Femme au cep de vigne) from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Woman by the Grapevine, First Variant (Femme au cep de vigne, 1re variante) from Twelve Original Lithographs by Pierre-Auguste Renoir (Douze lithographies originales de Pierre-Auguste Renoir);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Pinning the Hat (Le Chapeau épinglé);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Richard Wagner;Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Pinning the Hat (Le Chapeau épinglé);Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Paul Cézanne;Pierre-Auguste Renoir;1841;1919;Impresionismo;MOMA
Self Portrait (Selbstbildnis) from Graphics of Capitalist Realism (Grafik des Kapitalistischen Realismus);Gerhard Richter;1932;;Pop Art;MOMA
128 details from a picture (Halifax 1978) (Vol. 2 of the series, Nova Scotia Pamphlets);Gerhard Richter;1932;;Pop Art;MOMA
128 details from a picture: Halifax 1978/Gerhard Richter;Gerhard Richter;1932;;Pop Art;MOMA
128 details from a picture: Halifax 1978/Gerhard Richter;Gerhard Richter;1932;;Pop Art;MOMA
G.A.1 (21.1.84);Gerhard Richter;1932;;Pop Art;MOMA
G.A. NO. 1-5;Gerhard Richter;1932;;Pop Art;MOMA
G.A.2 (21.1.84);Gerhard Richter;1932;;Pop Art;MOMA
G.A.3 (21.1.84);Gerhard Richter;1932;;Pop Art;MOMA
G.A.4 (21.1.84);Gerhard Richter;1932;;Pop Art;MOMA
G.A.5 (17.1.84);Gerhard Richter;1932;;Pop Art;MOMA
2.3.86;Gerhard Richter;1932;;Pop Art;MOMA
4.4.83 (8);Gerhard Richter;1932;;Pop Art;MOMA
4.4.83 (9);Gerhard Richter;1932;;Pop Art;MOMA
(1) 20.12.85;Gerhard Richter;1932;;Pop Art;MOMA
7.4.89;Gerhard Richter;1932;;Pop Art;MOMA
28.2.88;Gerhard Richter;1932;;Pop Art;MOMA
18.4.90;Gerhard Richter;1932;;Pop Art;MOMA
23.2.91;Gerhard Richter;1932;;Pop Art;MOMA
11.4.88;Gerhard Richter;1932;;Pop Art;MOMA
24.6.88;Gerhard Richter;1932;;Pop Art;MOMA
3.5.82;Gerhard Richter;1932;;Pop Art;MOMA
22.3.88;Gerhard Richter;1932;;Pop Art;MOMA
23.3.88;Gerhard Richter;1932;;Pop Art;MOMA
17.11.1982;Gerhard Richter;1932;;Pop Art;MOMA
17.11.82;Gerhard Richter;1932;;Pop Art;MOMA
24.4.90;Gerhard Richter;1932;;Pop Art;MOMA
Candle I (Kerze I);Gerhard Richter;1932;;Pop Art;MOMA
Mao;Gerhard Richter;1932;;Pop Art;MOMA
Sea Landscape;Gerhard Richter;1932;;Pop Art;MOMA
Hotel Diana from the portfolio Grafik des Kapitalistischen Realismus (Graphics of Capitalist Realism);Gerhard Richter;1932;;Pop Art;MOMA
128 Details from a Picture (Halifax 1978) II (128 Fotos Von Einem Bild (Halifax 1978) II);Gerhard Richter;1932;;Pop Art;MOMA
Green-Blue-Red (for Parkett no. 35);Gerhard Richter;1932;;Pop Art;MOMA
Untitled from portfolio 9 Objects (9 Objekte);Gerhard Richter;1932;;Pop Art;MOMA
9 Objects (9 Objekte);Gerhard Richter;1932;;Pop Art;MOMA
Untitled from portfolio 9 Objects (9 Objekte);Gerhard Richter;1932;;Pop Art;MOMA
Untitled from portfolio 9 Objects (9 Objekte);Gerhard Richter;1932;;Pop Art;MOMA
Untitled from portfolio 9 Objects (9 Objekte);Gerhard Richter;1932;;Pop Art;MOMA
Untitled from portfolio 9 Objects (9 Objekte);Gerhard Richter;1932;;Pop Art;MOMA
Untitled from portfolio 9 Objects (9 Objekte);Gerhard Richter;1932;;Pop Art;MOMA
Untitled from portfolio 9 Objects (9 Objekte);Gerhard Richter;1932;;Pop Art;MOMA
Untitled from portfolio 9 Objects (9 Objekte);Gerhard Richter;1932;;Pop Art;MOMA
Untitled from portfolio 9 Objects (9 Objekte);Gerhard Richter;1932;;Pop Art;MOMA
Inpainting (Gray);Gerhard Richter;1932;;Pop Art;MOMA
Color Charts: 6 Arrangements of 1260 Colors (Farbfelder: 6 Anordnungen von 1260 Farben);Gerhard Richter;1932;;Pop Art;MOMA
Untitled from the portfolio CANARY ISLANDS LANDSCAPES I;Gerhard Richter;1932;;Pop Art;MOMA
Canary Islands Landscapes I;Gerhard Richter;1932;;Pop Art;MOMA
Untitled from the portfolio CANARY ISLANDS LANDSCAPES I;Gerhard Richter;1932;;Pop Art;MOMA
Untitled from the portfolio CANARY ISLANDS LANDSCAPES I;Gerhard Richter;1932;;Pop Art;MOMA
Untitled from the portfolio CANARY ISLANDS LANDSCAPES I;Gerhard Richter;1932;;Pop Art;MOMA
Untitled from the portfolio CANARY ISLANDS LANDSCAPES I;Gerhard Richter;1932;;Pop Art;MOMA
Untitled from the portfolio CANARY ISLANDS LANDSCAPES I;Gerhard Richter;1932;;Pop Art;MOMA
Elizabeth II;Gerhard Richter;1932;;Pop Art;MOMA
Railroad Station (Bahnhof);Gerhard Richter;1932;;Pop Art;MOMA
Studio (Atelier);Gerhard Richter;1932;;Pop Art;MOMA
Cloud (Wolke);Gerhard Richter;1932;;Pop Art;MOMA
Shadow Picture II;Gerhard Richter;1932;;Pop Art;MOMA
Flugzeug II (Airplane II);Gerhard Richter;1932;;Pop Art;MOMA
Airplane I (Flugzeug I);Gerhard Richter;1932;;Pop Art;MOMA
October 18, 1977;Gerhard Richter;1932;;Pop Art;MOMA
Untitled (Portrait of Henry de Montherlant);Gerhard Richter;1932;;Pop Art;MOMA
Meadowland;Gerhard Richter;1932;;Pop Art;MOMA
Clouds;Gerhard Richter;1932;;Pop Art;MOMA
Cityscape;Gerhard Richter;1932;;Pop Art;MOMA
Self-Portrait;Gerhard Richter;1932;;Pop Art;MOMA
4.5.1999 (99/26);Gerhard Richter;1932;;Pop Art;MOMA
4.5.1999 (99/27);Gerhard Richter;1932;;Pop Art;MOMA
6.5.1999 (99/34);Gerhard Richter;1932;;Pop Art;MOMA
10.5.1999 (99/35);Gerhard Richter;1932;;Pop Art;MOMA
3.6.1999 (99/44);Gerhard Richter;1932;;Pop Art;MOMA
4.6.1999 (99/45);Gerhard Richter;1932;;Pop Art;MOMA
Confus;Gerhard Richter;1932;;Pop Art;MOMA
Helen;Gerhard Richter;1932;;Pop Art;MOMA
Color Charts: 6 Arrangements of 1260 Colors;Gerhard Richter;1932;;Pop Art;MOMA
COLOR CHARTS: 6 ARRANGEMENTS OF 1260 COLORS (Farbfelder: 6 Anordnungen von 1260 Farben);Gerhard Richter;1932;;Pop Art;MOMA
COLOR CHARTS: 6 ARRANGEMENTS OF 1260 COLORS (Farbfelder: 6 Anordnungen von 1260 Farben);Gerhard Richter;1932;;Pop Art;MOMA
COLOR CHARTS: 6 ARRANGEMENTS OF 1260 COLORS (Farbfelder: 6 Anordnungen von 1260 Farben);Gerhard Richter;1932;;Pop Art;MOMA
COLOR CHARTS: 6 ARRANGEMENTS OF 1260 COLORS (Farbfelder: 6 Anordnungen von 1260 Farben);Gerhard Richter;1932;;Pop Art;MOMA
COLOR CHARTS: 6 ARRANGEMENTS OF 1260 COLORS (Farbfelder: 6 Anordnungen von 1260 Farben);Gerhard Richter;1932;;Pop Art;MOMA
Study for Parkstück;Gerhard Richter;1932;;Pop Art;MOMA
1.3.85;Gerhard Richter;1932;;Pop Art;MOMA
2.3.85;Gerhard Richter;1932;;Pop Art;MOMA
3.3.85;Gerhard Richter;1932;;Pop Art;MOMA
